,LATITUDE,LONGITUDE,DATE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE
3661,43.762345,-79.27989000000001,2008/02/03 05:00:00+00,,,1.0,
3662,43.762345,-79.27989000000001,2008/02/03 05:00:00+00,,,1.0,
3663,43.762345,-79.27989000000001,2008/02/03 05:00:00+00,,,1.0,
3664,43.762345,-79.27989000000001,2008/02/03 05:00:00+00,,,1.0,
3665,43.762345,-79.27989000000001,2008/02/03 05:00:00+00,,,1.0,
3666,43.762345,-79.27989000000001,2008/02/03 05:00:00+00,,,1.0,
3667,43.700148,-79.31902600000001,2008/02/04 05:00:00+00,,,1.0,
3668,43.700148,-79.31902600000001,2008/02/04 05:00:00+00,,,1.0,
3669,43.700148,-79.31902600000001,2008/02/04 05:00:00+00,,,1.0,
3670,43.700148,-79.31902600000001,2008/02/04 05:00:00+00,,,1.0,
3671,43.604445,-79.51949,2008/02/04 05:00:00+00,,,1.0,
3672,43.604445,-79.51949,2008/02/04 05:00:00+00,,,1.0,
3673,43.604445,-79.51949,2008/02/04 05:00:00+00,,,1.0,
3674,43.604445,-79.51949,2008/02/04 05:00:00+00,,,1.0,
3675,43.604445,-79.51949,2008/02/04 05:00:00+00,,,1.0,
3676,43.678645,-79.55159,2008/02/05 05:00:00+00,,,1.0,
3677,43.678645,-79.55159,2008/02/05 05:00:00+00,,,1.0,
3678,43.678645,-79.55159,2008/02/05 05:00:00+00,,,1.0,
3679,43.686245,-79.49239,2008/02/05 05:00:00+00,,,1.0,
3680,43.686245,-79.49239,2008/02/05 05:00:00+00,,,1.0,
3681,43.686245,-79.49239,2008/02/05 05:00:00+00,,,1.0,
3682,43.735545,-79.44269,2008/02/08 05:00:00+00,1.0,,1.0,
3683,43.735545,-79.44269,2008/02/08 05:00:00+00,1.0,,1.0,
3684,43.735545,-79.44269,2008/02/08 05:00:00+00,1.0,,1.0,
3685,43.735545,-79.44269,2008/02/08 05:00:00+00,1.0,,1.0,
3686,43.679945000000004,-79.43579,2008/02/11 05:00:00+00,1.0,,1.0,
3687,43.679945000000004,-79.43579,2008/02/11 05:00:00+00,1.0,,1.0,
3688,43.725645,-79.29749,2008/02/11 05:00:00+00,,,1.0,
3689,43.725645,-79.29749,2008/02/11 05:00:00+00,,,1.0,
3690,43.725645,-79.29749,2008/02/11 05:00:00+00,,,1.0,
3691,43.780945,-79.30899000000001,2008/02/15 05:00:00+00,1.0,,1.0,
3692,43.780945,-79.30899000000001,2008/02/15 05:00:00+00,1.0,,1.0,
3693,43.636945000000004,-79.44689,2008/02/17 05:00:00+00,1.0,,1.0,
3694,43.636945000000004,-79.44689,2008/02/17 05:00:00+00,1.0,,1.0,
3695,43.636945000000004,-79.44689,2008/02/17 05:00:00+00,1.0,,1.0,
3696,43.636945000000004,-79.44689,2008/02/17 05:00:00+00,1.0,,1.0,
3697,43.636945000000004,-79.44689,2008/02/17 05:00:00+00,1.0,,1.0,
3698,43.636945000000004,-79.44689,2008/02/17 05:00:00+00,1.0,,1.0,
3699,43.691245,-79.44099,2008/08/14 04:00:00+00,1.0,,1.0,
3700,43.683093,-79.418262,2008/05/09 04:00:00+00,1.0,,,
3701,43.682345,-79.44479,2008/04/08 04:00:00+00,1.0,,1.0,
3702,43.761745,-79.32289,2008/02/27 05:00:00+00,1.0,,1.0,
3703,43.683093,-79.418262,2008/05/09 04:00:00+00,1.0,,,
3704,43.682345,-79.44479,2008/04/08 04:00:00+00,1.0,,1.0,
3705,43.673645,-79.46249,2008/08/14 04:00:00+00,,,1.0,1.0
3706,43.683093,-79.418262,2008/05/09 04:00:00+00,1.0,,,
3707,43.761745,-79.32289,2008/02/27 05:00:00+00,1.0,,1.0,
3708,43.673645,-79.46249,2008/08/14 04:00:00+00,,,1.0,1.0
3709,43.677745,-79.35039,2008/04/10 04:00:00+00,1.0,,1.0,
3710,43.793245,-79.42169,2008/05/09 04:00:00+00,1.0,,,
3711,43.697045,-79.54669,2008/02/27 05:00:00+00,,,1.0,
3712,43.677745,-79.35039,2008/04/10 04:00:00+00,1.0,,1.0,
3713,43.711345,-79.46719,2008/08/15 04:00:00+00,,,1.0,
3714,43.793245,-79.42169,2008/05/09 04:00:00+00,1.0,,,
3715,43.697045,-79.54669,2008/02/27 05:00:00+00,,,1.0,
3716,43.691745000000004,-79.28589000000001,2008/04/10 04:00:00+00,1.0,,1.0,
3717,43.793245,-79.42169,2008/05/09 04:00:00+00,1.0,,,
3718,43.711345,-79.46719,2008/08/15 04:00:00+00,,,1.0,
3719,43.743345,-79.59299,2008/02/28 05:00:00+00,1.0,,1.0,
3720,43.691745000000004,-79.28589000000001,2008/04/10 04:00:00+00,1.0,,1.0,
3721,43.704645,-79.40829000000001,2008/08/15 04:00:00+00,,,1.0,
3722,43.685545,-79.44609,2008/05/10 04:00:00+00,1.0,,1.0,
3723,43.683945,-79.51149000000001,2008/04/11 04:00:00+00,,,1.0,
3724,43.683945,-79.51149000000001,2008/04/11 04:00:00+00,,,1.0,
3725,43.683945,-79.51149000000001,2008/04/11 04:00:00+00,,,1.0,
3726,43.683945,-79.51149000000001,2008/04/11 04:00:00+00,,,1.0,
3727,43.720145,-79.23809,2008/04/12 04:00:00+00,,,1.0,
3728,43.720145,-79.23809,2008/04/12 04:00:00+00,,,1.0,
3729,43.720145,-79.23809,2008/04/12 04:00:00+00,,,1.0,
3730,43.720145,-79.23809,2008/04/12 04:00:00+00,,,1.0,
3731,43.654345,-79.422687,2008/04/13 04:00:00+00,1.0,,1.0,
3732,43.654345,-79.422687,2008/04/13 04:00:00+00,1.0,,1.0,
3733,43.654345,-79.422687,2008/04/13 04:00:00+00,1.0,,1.0,
3734,43.654345,-79.422687,2008/04/13 04:00:00+00,1.0,,1.0,
3735,43.684245000000004,-79.48399,2008/04/13 04:00:00+00,,,1.0,
3736,43.684245000000004,-79.48399,2008/04/13 04:00:00+00,,,1.0,
3737,43.684245000000004,-79.48399,2008/04/13 04:00:00+00,,,1.0,
3738,43.684245000000004,-79.48399,2008/04/13 04:00:00+00,,,1.0,
3739,43.773145,-79.28389,2008/04/13 04:00:00+00,,,1.0,
3740,43.773145,-79.28389,2008/04/13 04:00:00+00,,,1.0,
3741,43.773145,-79.28389,2008/04/13 04:00:00+00,,,1.0,
3742,43.672945,-79.34239000000001,2008/04/13 04:00:00+00,1.0,,1.0,
3743,43.672945,-79.34239000000001,2008/04/13 04:00:00+00,1.0,,1.0,
3744,43.668145,-79.36959,2008/04/14 04:00:00+00,1.0,,,
3745,43.668145,-79.36959,2008/04/14 04:00:00+00,1.0,,,
3746,43.668145,-79.36959,2008/04/14 04:00:00+00,1.0,,,
3747,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3748,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3749,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3750,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3751,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3752,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3753,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3754,43.734645,-79.60099,2008/04/14 04:00:00+00,,,1.0,
3755,43.796645,-79.22509000000001,2008/04/15 04:00:00+00,1.0,,1.0,
3756,43.796645,-79.22509000000001,2008/04/15 04:00:00+00,1.0,,1.0,
3757,43.797945,-79.42009,2008/04/15 04:00:00+00,,,1.0,
3758,43.797945,-79.42009,2008/04/15 04:00:00+00,,,1.0,
3759,43.661345000000004,-79.38309,2008/04/18 04:00:00+00,1.0,,1.0,
3760,43.661345000000004,-79.38309,2008/04/18 04:00:00+00,1.0,,1.0,
3761,43.661345000000004,-79.38309,2008/04/18 04:00:00+00,1.0,,1.0,
3762,43.669145,-79.34339,2008/04/19 04:00:00+00,1.0,,1.0,
3763,43.669145,-79.34339,2008/04/19 04:00:00+00,1.0,,1.0,
3764,43.784045,-79.16919,2008/04/19 04:00:00+00,,,1.0,1.0
3765,43.784045,-79.16919,2008/04/19 04:00:00+00,,,1.0,1.0
3766,43.649645,-79.49539,2008/04/21 04:00:00+00,,1.0,1.0,
3767,43.649645,-79.49539,2008/04/21 04:00:00+00,,1.0,1.0,
3768,43.662445,-79.53119000000001,2008/04/21 04:00:00+00,,,1.0,
3769,43.662445,-79.53119000000001,2008/04/21 04:00:00+00,,,1.0,
3770,43.662445,-79.53119000000001,2008/04/21 04:00:00+00,,,1.0,
3771,43.788043,-79.14019300000001,2008/04/22 04:00:00+00,,,1.0,1.0
3772,43.788043,-79.14019300000001,2008/04/22 04:00:00+00,,,1.0,1.0
3773,43.788043,-79.14019300000001,2008/04/22 04:00:00+00,,,1.0,1.0
3774,43.759045,-79.50879,2008/04/24 04:00:00+00,,,1.0,
3775,43.759045,-79.50879,2008/04/24 04:00:00+00,,,1.0,
3776,43.692345,-79.34989,2008/04/24 04:00:00+00,,,1.0,1.0
3777,43.692345,-79.34989,2008/04/24 04:00:00+00,,,1.0,1.0
3778,43.674145,-79.45999,2008/04/24 04:00:00+00,,,1.0,1.0
3779,43.674145,-79.45999,2008/04/24 04:00:00+00,,,1.0,1.0
3780,43.674145,-79.45999,2008/04/24 04:00:00+00,,,1.0,1.0
3781,43.677145,-79.55089,2008/04/26 04:00:00+00,,,1.0,
3782,43.677145,-79.55089,2008/04/26 04:00:00+00,,,1.0,
3783,43.677145,-79.55089,2008/04/26 04:00:00+00,,,1.0,
3784,43.677145,-79.55089,2008/04/26 04:00:00+00,,,1.0,
3785,43.793145,-79.35229,2008/04/28 04:00:00+00,,,1.0,
3786,43.793145,-79.35229,2008/04/28 04:00:00+00,,,1.0,
3787,43.793145,-79.35229,2008/04/28 04:00:00+00,,,1.0,
3788,43.793145,-79.35229,2008/04/28 04:00:00+00,,,1.0,
3789,43.781045,-79.44479,2008/04/28 04:00:00+00,,,1.0,
3790,43.781045,-79.44479,2008/04/28 04:00:00+00,,,1.0,
3791,43.781045,-79.44479,2008/04/28 04:00:00+00,,,1.0,
3792,43.655545000000004,-79.43049,2008/04/28 04:00:00+00,,1.0,1.0,
3793,43.655545000000004,-79.43049,2008/04/28 04:00:00+00,,1.0,1.0,
3794,43.655545000000004,-79.43049,2008/04/28 04:00:00+00,,1.0,1.0,
3795,43.719145000000005,-79.60349000000001,2008/04/28 04:00:00+00,1.0,,1.0,
3796,43.743345,-79.59299,2008/02/28 05:00:00+00,1.0,,1.0,
3797,43.685545,-79.44609,2008/05/10 04:00:00+00,1.0,,1.0,
3798,43.704645,-79.40829000000001,2008/08/15 04:00:00+00,,,1.0,
3799,43.821345,-79.31689,2008/02/28 05:00:00+00,,,1.0,
3800,43.821345,-79.31689,2008/02/28 05:00:00+00,,,1.0,
3801,43.821345,-79.31689,2008/02/28 05:00:00+00,,,1.0,
3802,43.659845000000004,-79.39049,2008/02/28 05:00:00+00,1.0,,1.0,
3803,43.659845000000004,-79.39049,2008/02/28 05:00:00+00,1.0,,1.0,
3804,43.726445,-79.53559,2008/02/29 05:00:00+00,,,1.0,
3805,43.726445,-79.53559,2008/02/29 05:00:00+00,,,1.0,
3806,43.726445,-79.53559,2008/02/29 05:00:00+00,,,1.0,
3807,43.671145,-79.39509,2008/03/01 05:00:00+00,1.0,,1.0,
3808,43.671145,-79.39509,2008/03/01 05:00:00+00,1.0,,1.0,
3809,43.752345,-79.26119,2008/03/04 05:00:00+00,1.0,,1.0,
3810,43.752345,-79.26119,2008/03/04 05:00:00+00,1.0,,1.0,
3811,43.752345,-79.26119,2008/03/04 05:00:00+00,1.0,,1.0,
3812,43.752345,-79.26119,2008/03/04 05:00:00+00,1.0,,1.0,
3813,43.684545,-79.50809,2008/03/04 05:00:00+00,,,1.0,
3814,43.665745,-79.49119,2008/03/06 05:00:00+00,1.0,,1.0,
3815,43.665745,-79.49119,2008/03/06 05:00:00+00,1.0,,1.0,
3816,43.770945000000005,-79.32479000000001,2008/03/07 05:00:00+00,,,1.0,
3817,43.770945000000005,-79.32479000000001,2008/03/07 05:00:00+00,,,1.0,
3818,43.685545,-79.51249,2008/03/09 05:00:00+00,,,1.0,
3819,43.685545,-79.51249,2008/03/09 05:00:00+00,,,1.0,
3820,43.685545,-79.51249,2008/03/09 05:00:00+00,,,1.0,
3821,43.749045,-79.48279000000001,2008/03/09 05:00:00+00,,,1.0,
3822,43.749045,-79.48279000000001,2008/03/09 05:00:00+00,,,1.0,
3823,43.633945000000004,-79.43739000000001,2008/03/10 04:00:00+00,,,1.0,
3824,43.633945000000004,-79.43739000000001,2008/03/10 04:00:00+00,,,1.0,
3825,43.746745000000004,-79.20449,2008/03/10 04:00:00+00,,,1.0,
3826,43.746745000000004,-79.20449,2008/03/10 04:00:00+00,,,1.0,
3827,43.640545,-79.37849,2008/03/10 04:00:00+00,,,1.0,
3828,43.640545,-79.37849,2008/03/10 04:00:00+00,,,1.0,
3829,43.640545,-79.37849,2008/03/10 04:00:00+00,,,1.0,
3830,43.679845,-79.53899,2008/03/10 04:00:00+00,,,1.0,
3831,43.679845,-79.53899,2008/03/10 04:00:00+00,,,1.0,
3832,43.679845,-79.53899,2008/03/10 04:00:00+00,,,1.0,
3833,43.679845,-79.53899,2008/03/10 04:00:00+00,,,1.0,
3834,43.683345,-79.48029,2008/03/11 04:00:00+00,,,1.0,
3835,43.683345,-79.48029,2008/03/11 04:00:00+00,,,1.0,
3836,43.727345,-79.25259,2008/03/11 04:00:00+00,,,1.0,
3837,43.727345,-79.25259,2008/03/11 04:00:00+00,,,1.0,
3838,43.727345,-79.25259,2008/03/11 04:00:00+00,,,1.0,
3839,43.658345000000004,-79.33899,2008/03/13 04:00:00+00,,,1.0,
3840,43.658345000000004,-79.33899,2008/03/13 04:00:00+00,,,1.0,
3841,43.658345000000004,-79.33899,2008/03/13 04:00:00+00,,,1.0,
3842,43.658345000000004,-79.33899,2008/03/13 04:00:00+00,,,1.0,
3843,43.658345000000004,-79.33899,2008/03/13 04:00:00+00,,,1.0,
3844,43.647645000000004,-79.38479,2008/03/13 04:00:00+00,,,1.0,
3845,43.647645000000004,-79.38479,2008/03/13 04:00:00+00,,,1.0,
3846,43.672345,-79.37959000000001,2008/03/15 04:00:00+00,1.0,,1.0,
3847,43.672345,-79.37959000000001,2008/03/15 04:00:00+00,1.0,,1.0,
3848,43.672345,-79.37959000000001,2008/03/15 04:00:00+00,1.0,,1.0,
3849,43.674645,-79.43179,2008/03/17 04:00:00+00,1.0,,1.0,
3850,43.674645,-79.43179,2008/03/17 04:00:00+00,1.0,,1.0,
3851,43.645945000000005,-79.40989,2008/03/19 04:00:00+00,,1.0,1.0,
3852,43.645945000000005,-79.40989,2008/03/19 04:00:00+00,,1.0,1.0,
3853,43.711345,-79.43269000000001,2008/03/20 04:00:00+00,,,1.0,
3854,43.711345,-79.43269000000001,2008/03/20 04:00:00+00,,,1.0,
3855,43.814245,-79.23709000000001,2008/03/24 04:00:00+00,,,1.0,
3856,43.814245,-79.23709000000001,2008/03/24 04:00:00+00,,,1.0,
3857,43.814245,-79.23709000000001,2008/03/24 04:00:00+00,,,1.0,
3858,43.814245,-79.23709000000001,2008/03/24 04:00:00+00,,,1.0,
3859,43.814245,-79.23709000000001,2008/03/24 04:00:00+00,,,1.0,
3860,43.814245,-79.23709000000001,2008/03/24 04:00:00+00,,,1.0,
3861,43.755845,-79.34699,2008/03/26 04:00:00+00,1.0,,1.0,
3862,43.755845,-79.34699,2008/03/26 04:00:00+00,1.0,,1.0,
3863,43.755845,-79.34699,2008/03/26 04:00:00+00,1.0,,1.0,
3864,43.746845,-79.28799000000001,2008/03/28 04:00:00+00,1.0,,1.0,
3865,43.746845,-79.28799000000001,2008/03/28 04:00:00+00,1.0,,1.0,
3866,43.704645,-79.40829000000001,2008/08/15 04:00:00+00,,,1.0,
3867,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3868,43.775145,-79.41439,2008/08/15 04:00:00+00,1.0,,1.0,
3869,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3870,43.775145,-79.41439,2008/08/15 04:00:00+00,1.0,,1.0,
3871,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3872,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3873,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3874,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3875,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3876,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3877,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3878,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3879,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3880,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3881,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3882,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3883,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3884,43.725945,-79.31939,2008/05/13 04:00:00+00,,,1.0,
3885,43.792745000000004,-79.43679,2008/05/14 04:00:00+00,1.0,,1.0,
3886,43.792745000000004,-79.43679,2008/05/14 04:00:00+00,1.0,,1.0,
3887,43.654945,-79.56429,2008/05/15 04:00:00+00,,,1.0,
3888,43.654945,-79.56429,2008/05/15 04:00:00+00,,,1.0,
3889,43.670345000000005,-79.39479,2008/05/15 04:00:00+00,1.0,,1.0,
3890,43.670345000000005,-79.39479,2008/05/15 04:00:00+00,1.0,,1.0,
3891,43.670345000000005,-79.39479,2008/05/15 04:00:00+00,1.0,,1.0,
3892,43.776445,-79.43029,2008/05/15 04:00:00+00,,,1.0,
3893,43.776445,-79.43029,2008/05/15 04:00:00+00,,,1.0,
3894,43.776445,-79.43029,2008/05/15 04:00:00+00,,,1.0,
3895,43.776445,-79.43029,2008/05/15 04:00:00+00,,,1.0,
3896,43.776445,-79.43029,2008/05/15 04:00:00+00,,,1.0,
3897,43.776445,-79.43029,2008/05/15 04:00:00+00,,,1.0,
3898,43.724845,-79.41979,2008/05/15 04:00:00+00,,1.0,1.0,
3899,43.724845,-79.41979,2008/05/15 04:00:00+00,,1.0,1.0,
3900,43.778445,-79.42159000000001,2008/05/18 04:00:00+00,,,1.0,
3901,43.778445,-79.42159000000001,2008/05/18 04:00:00+00,,,1.0,
3902,43.784845000000004,-79.16249,2008/05/18 04:00:00+00,,,1.0,
3903,43.784845000000004,-79.16249,2008/05/18 04:00:00+00,,,1.0,
3904,43.784845000000004,-79.16249,2008/05/18 04:00:00+00,,,1.0,
3905,43.784845000000004,-79.16249,2008/05/18 04:00:00+00,,,1.0,
3906,43.682745000000004,-79.42019,2008/05/20 04:00:00+00,,,1.0,
3907,43.682745000000004,-79.42019,2008/05/20 04:00:00+00,,,1.0,
3908,43.682745000000004,-79.42019,2008/05/20 04:00:00+00,,,1.0,
3909,43.682745000000004,-79.42019,2008/05/20 04:00:00+00,,,1.0,
3910,43.704245,-79.41029,2008/05/22 04:00:00+00,,1.0,1.0,
3911,43.704245,-79.41029,2008/05/22 04:00:00+00,,1.0,1.0,
3912,43.704245,-79.41029,2008/05/22 04:00:00+00,,1.0,1.0,
3913,43.704245,-79.41029,2008/05/22 04:00:00+00,,1.0,1.0,
3914,43.721645,-79.57149,2008/05/23 04:00:00+00,1.0,,1.0,
3915,43.721645,-79.57149,2008/05/23 04:00:00+00,1.0,,1.0,
3916,43.721645,-79.57149,2008/05/23 04:00:00+00,1.0,,1.0,
3917,43.650745,-79.58149,2008/05/23 04:00:00+00,,,1.0,1.0
3918,43.650745,-79.58149,2008/05/23 04:00:00+00,,,1.0,1.0
3919,43.650745,-79.58149,2008/05/23 04:00:00+00,,,1.0,1.0
3920,43.677146,-79.36789300000001,2008/05/24 04:00:00+00,,,,1.0
3921,43.644845000000004,-79.39479,2008/05/24 04:00:00+00,,,,1.0
3922,43.644845000000004,-79.39479,2008/05/24 04:00:00+00,,,,1.0
3923,43.673845,-79.42239000000001,2008/05/24 04:00:00+00,,1.0,1.0,
3924,43.673845,-79.42239000000001,2008/05/24 04:00:00+00,,1.0,1.0,
3925,43.618545000000005,-79.48669,2008/05/25 04:00:00+00,,1.0,1.0,
3926,43.618545000000005,-79.48669,2008/05/25 04:00:00+00,,1.0,1.0,
3927,43.696639000000005,-79.396304,2008/05/26 04:00:00+00,,,1.0,
3928,43.696639000000005,-79.396304,2008/05/26 04:00:00+00,,,1.0,
3929,43.696639000000005,-79.396304,2008/05/26 04:00:00+00,,,1.0,
3930,43.696645000000004,-79.39629000000001,2008/05/26 04:00:00+00,,,1.0,
3931,43.696645000000004,-79.39629000000001,2008/05/26 04:00:00+00,,,1.0,
3932,43.648345,-79.38179000000001,2008/05/26 04:00:00+00,,1.0,1.0,
3933,43.648345,-79.38179000000001,2008/05/26 04:00:00+00,,1.0,1.0,
3934,43.775145,-79.41439,2008/08/15 04:00:00+00,1.0,,1.0,
3935,43.775145,-79.41439,2008/08/15 04:00:00+00,1.0,,1.0,
3936,43.775145,-79.41439,2008/08/15 04:00:00+00,1.0,,1.0,
3937,43.775145,-79.41439,2008/08/15 04:00:00+00,1.0,,1.0,
3938,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3939,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3940,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3941,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3942,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3943,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3944,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3945,43.671745,-79.42089,2008/08/15 04:00:00+00,,,1.0,
3946,43.797845,-79.31619,2008/08/17 04:00:00+00,1.0,,1.0,
3947,43.797845,-79.31619,2008/08/17 04:00:00+00,1.0,,1.0,
3948,43.666045000000004,-79.49929,2008/08/18 04:00:00+00,,,1.0,
3949,43.809945,-79.33879,2008/08/18 04:00:00+00,,,1.0,
3950,43.809945,-79.33879,2008/08/18 04:00:00+00,,,1.0,
3951,43.673145,-79.39079,2008/08/19 04:00:00+00,1.0,,,
3952,43.673145,-79.39079,2008/08/19 04:00:00+00,1.0,,,
3953,43.643345000000004,-79.57249,2008/08/20 04:00:00+00,,,1.0,
3954,43.643345000000004,-79.57249,2008/08/20 04:00:00+00,,,1.0,
3955,43.643345000000004,-79.57249,2008/08/20 04:00:00+00,,,1.0,
3956,43.676345,-79.55439,2008/08/21 04:00:00+00,,,1.0,
3957,43.676345,-79.55439,2008/08/21 04:00:00+00,,,1.0,
3958,43.676345,-79.55439,2008/08/21 04:00:00+00,,,1.0,
3959,43.676345,-79.55439,2008/08/21 04:00:00+00,,,1.0,
3960,43.676345,-79.55439,2008/08/21 04:00:00+00,,,1.0,
3961,43.676345,-79.55439,2008/08/21 04:00:00+00,,,1.0,
3962,43.627345,-79.56239000000001,2008/08/22 04:00:00+00,,,1.0,
3963,43.627345,-79.56239000000001,2008/08/22 04:00:00+00,,,1.0,
3964,43.627345,-79.56239000000001,2008/08/22 04:00:00+00,,,1.0,
3965,43.627345,-79.56239000000001,2008/08/22 04:00:00+00,,,1.0,
3966,43.627345,-79.56239000000001,2008/08/22 04:00:00+00,,,1.0,
3967,43.638345,-79.54769,2008/08/23 04:00:00+00,,,1.0,
3968,43.638345,-79.54769,2008/08/23 04:00:00+00,,,1.0,
3969,43.701845,-79.35819000000001,2008/08/23 04:00:00+00,,1.0,1.0,
3970,43.701845,-79.35819000000001,2008/08/23 04:00:00+00,,1.0,1.0,
3971,43.654545,-79.36949,2008/08/23 04:00:00+00,1.0,,1.0,
3972,43.654545,-79.36949,2008/08/23 04:00:00+00,1.0,,1.0,
3973,43.654945,-79.33739,2008/08/26 04:00:00+00,,,1.0,
3974,43.654945,-79.33739,2008/08/26 04:00:00+00,,,1.0,
3975,43.654945,-79.33739,2008/08/26 04:00:00+00,,,1.0,
3976,43.654945,-79.33739,2008/08/26 04:00:00+00,,,1.0,
3977,43.680145,-79.43299,2008/08/26 04:00:00+00,,1.0,1.0,
3978,43.680145,-79.43299,2008/08/26 04:00:00+00,,1.0,1.0,
3979,43.734645,-79.46599,2008/08/26 04:00:00+00,1.0,,1.0,
3980,43.734645,-79.46599,2008/08/26 04:00:00+00,1.0,,1.0,
3981,43.734645,-79.46599,2008/08/26 04:00:00+00,1.0,,1.0,
3982,43.697845,-79.44029,2008/08/27 04:00:00+00,,,1.0,1.0
3983,43.697845,-79.44029,2008/08/27 04:00:00+00,,,1.0,1.0
3984,43.738745,-79.30849,2008/08/27 04:00:00+00,1.0,,,1.0
3985,43.738745,-79.30849,2008/08/27 04:00:00+00,1.0,,,1.0
3986,43.593345,-79.53819,2008/08/28 04:00:00+00,,,1.0,
3987,43.593345,-79.53819,2008/08/28 04:00:00+00,,,1.0,
3988,43.593345,-79.53819,2008/08/28 04:00:00+00,,,1.0,
3989,43.776545,-79.31779,2008/08/28 04:00:00+00,1.0,,1.0,
3990,43.776545,-79.31779,2008/08/28 04:00:00+00,1.0,,1.0,
3991,43.657145,-79.47879,2008/08/29 04:00:00+00,,1.0,1.0,
3992,43.657145,-79.47879,2008/08/29 04:00:00+00,,1.0,1.0,
3993,43.718345,-79.33139,2008/08/29 04:00:00+00,,,1.0,
3994,43.718345,-79.33139,2008/08/29 04:00:00+00,,,1.0,
3995,43.718345,-79.33139,2008/08/29 04:00:00+00,,,1.0,
3996,43.656345,-79.38899,2008/08/30 04:00:00+00,,,1.0,
3997,43.656345,-79.38899,2008/08/30 04:00:00+00,,,1.0,
3998,43.656345,-79.38899,2008/08/30 04:00:00+00,,,1.0,
3999,43.656345,-79.38899,2008/08/30 04:00:00+00,,,1.0,
4000,43.760645000000004,-79.35849,2009/03/11 04:00:00+00,1.0,,,
4001,43.646327,-79.449046,2009/04/20 04:00:00+00,1.0,,,
4002,43.808345,-79.20649,2009/01/02 05:00:00+00,,,1.0,
4003,43.656345,-79.45249,2009/03/11 04:00:00+00,1.0,,,
4004,43.676145,-79.49569,2009/05/22 04:00:00+00,,,1.0,
4005,43.656345,-79.45249,2009/03/11 04:00:00+00,1.0,,,
4006,43.753745,-79.51859,2009/03/12 04:00:00+00,1.0,,1.0,
4007,43.753745,-79.51859,2009/03/12 04:00:00+00,1.0,,1.0,
4008,43.689545,-79.58729,2009/03/13 04:00:00+00,,,1.0,
4009,43.689545,-79.58729,2009/03/13 04:00:00+00,,,1.0,
4010,43.670545000000004,-79.42659,2009/06/13 04:00:00+00,,,1.0,1.0
4011,43.689545,-79.58729,2009/03/13 04:00:00+00,,,1.0,
4012,43.666346000000004,-79.34849100000001,2009/03/13 04:00:00+00,1.0,,,
4013,43.666346000000004,-79.34849100000001,2009/03/13 04:00:00+00,1.0,,,
4014,43.791045000000004,-79.25189,2009/07/16 04:00:00+00,,,1.0,1.0
4015,43.748845,-79.25339,2008/10/27 04:00:00+00,1.0,,1.0,
4016,43.808345,-79.17079,2009/08/11 04:00:00+00,,,1.0,
4017,43.647745,-79.43069,2009/02/12 05:00:00+00,,,1.0,
4018,43.700945000000004,-79.51279,2008/11/21 05:00:00+00,,,1.0,
4019,43.648045,-79.37999,2009/03/14 04:00:00+00,1.0,,1.0,
4020,43.648045,-79.37999,2009/03/14 04:00:00+00,1.0,,1.0,
4021,43.690245000000004,-79.48349,2009/03/17 04:00:00+00,,,1.0,
4022,43.690245000000004,-79.48349,2009/03/17 04:00:00+00,,,1.0,
4023,43.690245000000004,-79.48349,2009/03/17 04:00:00+00,,,1.0,
4024,43.711145,-79.24819000000001,2009/03/19 04:00:00+00,1.0,,1.0,
